dham,date,month,day_of_week,day_of_season,is_weekend,is_festival,weather_code,pass_quota_pct,crowd_level
yamunotri,2010-08-15,8,6,107,1,0,0,0.1851,Low
gangotri,2010-08-15,8,6,107,1,0,0,0.0446,Low
kedarnath,2010-08-15,8,6,107,1,0,0,0.1149,Low
badrinath,2010-08-15,8,6,107,1,0,0,0.1556,Low
yamunotri,2010-08-16,8,0,108,0,0,2,0.2052,Low
gangotri,2010-08-16,8,0,108,0,0,2,0.3678,Low
kedarnath,2010-08-16,8,0,108,0,0,2,0.3716,Low
badrinath,2010-08-16,8,0,108,0,0,2,0.4051,Medium
yamunotri,2010-08-17,8,1,109,0,0,0,0.0933,Low
gangotri,2010-08-17,8,1,109,0,0,0,0.1809,Low
kedarnath,2010-08-17,8,1,109,0,0,0,0.095,Low
badrinath,2010-08-17,8,1,109,0,0,0,0.01,Low
yamunotri,2010-08-18,8,2,110,0,0,0,0.01,Low
gangotri,2010-08-18,8,2,110,0,0,0,0.01,Low
kedarnath,2010-08-18,8,2,110,0,0,0,0.1377,Low
badrinath,2010-08-18,8,2,110,0,0,0,0.01,Low
yamunotri,2010-08-19,8,3,111,0,0,0,0.0209,Low
gangotri,2010-08-19,8,3,111,0,0,0,0.0328,Low
kedarnath,2010-08-19,8,3,111,0,0,0,0.1741,Low
badrinath,2010-08-19,8,3,111,0,0,0,0.1053,Low
yamunotri,2010-08-20,8,4,112,0,0,0,0.1606,Low
gangotri,2010-08-20,8,4,112,0,0,0,0.0197,Low
kedarnath,2010-08-20,8,4,112,0,0,0,0.1424,Low
badrinath,2010-08-20,8,4,112,0,0,0,0.091,Low
yamunotri,2010-08-21,8,5,113,1,0,0,0.165,Low
gangotri,2010-08-21,8,5,113,1,0,0,0.273,Low
kedarnath,2010-08-21,8,5,113,1,0,0,0.225,Low
badrinath,2010-08-21,8,5,113,1,0,0,0.1953,Low
yamunotri,2010-08-22,8,6,114,1,0,0,0.1124,Low
gangotri,2010-08-22,8,6,114,1,0,0,0.0742,Low
kedarnath,2010-08-22,8,6,114,1,0,0,0.0911,Low
badrinath,2010-08-22,8,6,114,1,0,0,0.1068,Low
yamunotri,2010-08-23,8,0,115,0,0,2,0.2434,Low
gangotri,2010-08-23,8,0,115,0,0,0,0.0353,Low
kedarnath,2010-08-23,8,0,115,0,0,2,0.4507,Medium
badrinath,2010-08-23,8,0,115,0,0,2,0.4913,Medium
yamunotri,2010-08-24,8,1,116,0,0,2,0.3393,Low
gangotri,2010-08-24,8,1,116,0,0,2,0.4668,Medium
kedarnath,2010-08-24,8,1,116,0,0,2,0.2179,Low
badrinath,2010-08-24,8,1,116,0,0,2,0.2654,Low
yamunotri,2010-08-25,8,2,117,0,0,2,0.4756,Medium
gangotri,2010-08-25,8,2,117,0,0,2,0.3786,Low
kedarnath,2010-08-25,8,2,117,0,0,2,0.2743,Low
badrinath,2010-08-25,8,2,117,0,0,2,0.2502,Low
yamunotri,2010-08-26,8,3,118,0,0,0,0.2337,Low
gangotri,2010-08-26,8,3,118,0,0,0,0.01,Low
kedarnath,2010-08-26,8,3,118,0,0,0,0.2045,Low
badrinath,2010-08-26,8,3,118,0,0,0,0.0485,Low
yamunotri,2010-08-27,8,4,119,0,0,0,0.01,Low
gangotri,2010-08-27,8,4,119,0,0,0,0.0914,Low
kedarnath,2010-08-27,8,4,119,0,0,0,0.2104,Low
badrinath,2010-08-27,8,4,119,0,0,0,0.2466,Low
yamunotri,2010-08-28,8,5,120,1,0,2,0.5176,Medium
gangotri,2010-08-28,8,5,120,1,0,2,0.4056,Medium
kedarnath,2010-08-28,8,5,120,1,0,2,0.3436,Low
badrinath,2010-08-28,8,5,120,1,0,2,0.4509,Medium
yamunotri,2010-08-29,8,6,121,1,0,0,0.2459,Low
gangotri,2010-08-29,8,6,121,1,0,0,0.0874,Low
kedarnath,2010-08-29,8,6,121,1,0,0,0.0862,Low
badrinath,2010-08-29,8,6,121,1,0,0,0.1599,Low
yamunotri,2010-08-30,8,0,122,0,0,0,0.0695,Low
gangotri,2010-08-30,8,0,122,0,0,0,0.01,Low
kedarnath,2010-08-30,8,0,122,0,0,0,0.0373,Low
badrinath,2010-08-30,8,0,122,0,0,0,0.01,Low
yamunotri,2010-08-31,8,1,123,0,0,0,0.01,Low
gangotri,2010-08-31,8,1,123,0,0,0,0.0523,Low
kedarnath,2010-08-31,8,1,123,0,0,0,0.1471,Low
badrinath,2010-08-31,8,1,123,0,0,0,0.0396,Low
yamunotri,2010-09-01,9,2,124,0,0,1,0.7561,High
gangotri,2010-09-01,9,2,124,0,0,1,0.646,Medium
kedarnath,2010-09-01,9,2,124,0,0,1,0.6069,Medium
badrinath,2010-09-01,9,2,124,0,0,1,0.7382,High
yamunotri,2010-09-02,9,3,125,0,0,1,0.4945,Medium
gangotri,2010-09-02,9,3,125,0,0,1,0.5961,Medium
kedarnath,2010-09-02,9,3,125,0,0,1,0.473,Medium
badrinath,2010-09-02,9,3,125,0,0,1,0.6593,High
yamunotri,2010-09-03,9,4,126,0,0,2,0.71,High
gangotri,2010-09-03,9,4,126,0,0,1,0.7576,High
kedarnath,2010-09-03,9,4,126,0,0,2,0.4657,Medium
badrinath,2010-09-03,9,4,126,0,0,2,0.5495,Medium
yamunotri,2010-09-04,9,5,127,1,0,1,0.7661,High
gangotri,2010-09-04,9,5,127,1,0,1,0.8097,High
kedarnath,2010-09-04,9,5,127,1,0,1,0.6983,High
badrinath,2010-09-04,9,5,127,1,0,1,0.559,Medium
yamunotri,2010-09-05,9,6,128,1,1,0,0.4577,Medium
gangotri,2010-09-05,9,6,128,1,1,0,0.404,Medium
kedarnath,2010-09-05,9,6,128,1,1,2,0.7872,High
badrinath,2010-09-05,9,6,128,1,1,0,0.4568,Medium
yamunotri,2010-09-06,9,0,129,0,1,2,0.8232,High
gangotri,2010-09-06,9,0,129,0,1,2,0.8554,Extreme
kedarnath,2010-09-06,9,0,129,0,1,2,0.8205,High
badrinath,2010-09-06,9,0,129,0,1,2,0.5788,Medium
yamunotri,2010-09-07,9,1,130,0,0,1,0.6351,Medium
gangotri,2010-09-07,9,1,130,0,0,2,0.6257,Medium
kedarnath,2010-09-07,9,1,130,0,0,1,0.4888,Medium
badrinath,2010-09-07,9,1,130,0,0,1,0.54,Medium
yamunotri,2010-09-08,9,2,131,0,0,0,0.4132,Medium
gangotri,2010-09-08,9,2,131,0,0,0,0.3347,Low
kedarnath,2010-09-08,9,2,131,0,0,0,0.4903,Medium
badrinath,2010-09-08,9,2,131,0,0,0,0.4888,Medium
yamunotri,2010-09-09,9,3,132,0,0,1,0.7379,High
gangotri,2010-09-09,9,3,132,0,0,1,0.7544,High
kedarnath,2010-09-09,9,3,132,0,0,1,0.7787,High
badrinath,2010-09-09,9,3,132,0,0,1,0.6534,High
yamunotri,2010-09-10,9,4,133,0,0,0,0.4103,Medium
gangotri,2010-09-10,9,4,133,0,0,0,0.2578,Low
kedarnath,2010-09-10,9,4,133,0,0,0,0.339,Low
badrinath,2010-09-10,9,4,133,0,0,0,0.3432,Low
yamunotri,2010-09-11,9,5,134,1,0,0,0.5077,Medium
gangotri,2010-09-11,9,5,134,1,0,0,0.2408,Low
kedarnath,2010-09-11,9,5,134,1,0,0,0.271,Low
badrinath,2010-09-11,9,5,134,1,0,0,0.5452,Medium
yamunotri,2010-09-12,9,6,135,1,0,2,0.5785,Medium
gangotri,2010-09-12,9,6,135,1,0,2,0.7252,High
kedarnath,2010-09-12,9,6,135,1,0,2,0.5745,Medium
badrinath,2010-09-12,9,6,135,1,0,2,0.7168,High
yamunotri,2010-09-13,9,0,136,0,0,1,0.547,Medium
gangotri,2010-09-13,9,0,136,0,0,2,0.4826,Medium
kedarnath,2010-09-13,9,0,136,0,0,1,0.6821,High
badrinath,2010-09-13,9,0,136,0,0,1,0.5002,Medium
yamunotri,2010-09-14,9,1,137,0,0,1,0.5376,Medium
gangotri,2010-09-14,9,1,137,0,0,1,0.7246,High
kedarnath,2010-09-14,9,1,137,0,0,1,0.6737,High
badrinath,2010-09-14,9,1,137,0,0,1,0.7963,High
yamunotri,2010-09-15,9,2,138,0,0,1,0.5798,Medium
gangotri,2010-09-15,9,2,138,0,0,1,0.5179,Medium
kedarnath,2010-09-15,9,2,138,0,0,1,0.5669,Medium
badrinath,2010-09-15,9,2,138,0,0,1,0.5268,Medium
yamunotri,2010-09-16,9,3,139,0,0,1,0.6372,Medium
gangotri,2010-09-16,9,3,139,0,0,1,0.4779,Medium
kedarnath,2010-09-16,9,3,139,0,0,1,0.6084,Medium
badrinath,2010-09-16,9,3,139,0,0,1,0.7025,High
yamunotri,2010-09-17,9,4,140,0,0,2,0.4082,Medium
gangotri,2010-09-17,9,4,140,0,0,1,0.6908,High
kedarnath,2010-09-17,9,4,140,0,0,2,0.7026,High
badrinath,2010-09-17,9,4,140,0,0,2,0.6766,High
yamunotri,2010-09-18,9,5,141,1,0,2,0.6814,High
gangotri,2010-09-18,9,5,141,1,0,2,0.6899,High
kedarnath,2010-09-18,9,5,141,1,0,2,0.6167,Medium
badrinath,2010-09-18,9,5,141,1,0,2,0.6913,High
yamunotri,2010-09-19,9,6,142,1,0,1,0.7614,High
gangotri,2010-09-19,9,6,142,1,0,2,0.7567,High
kedarnath,2010-09-19,9,6,142,1,0,1,0.699,High
badrinath,2010-09-19,9,6,142,1,0,1,0.8117,High
yamunotri,2010-09-20,9,0,143,0,0,1,0.5463,Medium
gangotri,2010-09-20,9,0,143,0,0,1,0.7668,High
kedarnath,2010-09-20,9,0,143,0,0,1,0.6849,High
badrinath,2010-09-20,9,0,143,0,0,1,0.6254,Medium
yamunotri,2010-09-21,9,1,144,0,0,1,0.7397,High
gangotri,2010-09-21,9,1,144,0,0,1,0.77,High
kedarnath,2010-09-21,9,1,144,0,0,1,0.7775,High
badrinath,2010-09-21,9,1,144,0,0,1,0.7657,High
yamunotri,2010-09-22,9,2,145,0,0,1,0.6117,Medium
gangotri,2010-09-22,9,2,145,0,0,1,0.611,Medium
kedarnath,2010-09-22,9,2,145,0,0,1,0.4962,Medium
badrinath,2010-09-22,9,2,145,0,0,1,0.7445,High
yamunotri,2010-09-23,9,3,146,0,0,1,0.6989,High
gangotri,2010-09-23,9,3,146,0,0,1,0.6838,High
kedarnath,2010-09-23,9,3,146,0,0,1,0.6277,Medium
badrinath,2010-09-23,9,3,146,0,0,1,0.6361,Medium
yamunotri,2010-09-24,9,4,147,0,0,1,0.6897,High
gangotri,2010-09-24,9,4,147,0,0,1,0.4635,Medium
kedarnath,2010-09-24,9,4,147,0,0,1,0.638,Medium
badrinath,2010-09-24,9,4,147,0,0,1,0.6043,Medium
yamunotri,2010-09-25,9,5,148,1,1,1,0.7089,High
gangotri,2010-09-25,9,5,148,1,1,1,0.708,High
kedarnath,2010-09-25,9,5,148,1,1,1,0.7487,High
badrinath,2010-09-25,9,5,148,1,1,1,0.7747,High
yamunotri,2010-09-26,9,6,149,1,0,0,0.3919,Low
gangotri,2010-09-26,9,6,149,1,0,2,0.7606,High
kedarnath,2010-09-26,9,6,149,1,0,0,0.304,Low
badrinath,2010-09-26,9,6,149,1,0,0,0.2793,Low
yamunotri,2010-09-27,9,0,150,0,0,2,0.4022,Medium
gangotri,2010-09-27,9,0,150,0,0,2,0.6663,High
kedarnath,2010-09-27,9,0,150,0,0,2,0.5094,Medium
badrinath,2010-09-27,9,0,150,0,0,2,0.7088,High
yamunotri,2010-09-28,9,1,151,0,0,2,0.5491,Medium
gangotri,2010-09-28,9,1,151,0,0,2,0.459,Medium
kedarnath,2010-09-28,9,1,151,0,0,2,0.4296,Medium
badrinath,2010-09-28,9,1,151,0,0,2,0.6883,High
yamunotri,2010-09-29,9,2,152,0,0,1,0.7983,High
gangotri,2010-09-29,9,2,152,0,0,1,0.4542,Medium
kedarnath,2010-09-29,9,2,152,0,0,1,0.649,Medium
badrinath,2010-09-29,9,2,152,0,0,1,0.568,Medium
yamunotri,2010-09-30,9,3,153,0,0,1,0.5265,Medium
gangotri,2010-09-30,9,3,153,0,0,1,0.5995,Medium
kedarnath,2010-09-30,9,3,153,0,0,1,0.6035,Medium
badrinath,2010-09-30,9,3,153,0,0,1,0.4735,Medium
yamunotri,2010-10-01,10,4,154,0,0,0,0.2712,Low
gangotri,2010-10-01,10,4,154,0,0,0,0.4953,Medium
kedarnath,2010-10-01,10,4,154,0,0,0,0.1633,Low
badrinath,2010-10-01,10,4,154,0,0,0,0.1511,Low
yamunotri,2010-10-02,10,5,155,1,0,2,0.7442,High
gangotri,2010-10-02,10,5,155,1,0,2,0.5069,Medium
kedarnath,2010-10-02,10,5,155,1,0,2,0.666,High
badrinath,2010-10-02,10,5,155,1,0,2,0.6665,High
yamunotri,2010-10-03,10,6,156,1,0,1,0.5418,Medium
gangotri,2010-10-03,10,6,156,1,0,1,0.7533,High
kedarnath,2010-10-03,10,6,156,1,0,1,0.6986,High
badrinath,2010-10-03,10,6,156,1,0,1,0.8268,High
yamunotri,2010-10-04,10,0,157,0,0,1,0.5982,Medium
gangotri,2010-10-04,10,0,157,0,0,1,0.4627,Medium
kedarnath,2010-10-04,10,0,157,0,0,1,0.6725,High
badrinath,2010-10-04,10,0,157,0,0,1,0.7786,High
yamunotri,2010-10-05,10,1,158,0,0,1,0.5604,Medium
gangotri,2010-10-05,10,1,158,0,0,2,0.6142,Medium
kedarnath,2010-10-05,10,1,158,0,0,2,0.7042,High
badrinath,2010-10-05,10,1,158,0,0,2,0.6948,High
yamunotri,2010-10-06,10,2,159,0,0,0,0.3391,Low
gangotri,2010-10-06,10,2,159,0,0,0,0.4871,Medium
kedarnath,2010-10-06,10,2,159,0,0,0,0.4235,Medium
badrinath,2010-10-06,10,2,159,0,0,0,0.1696,Low
yamunotri,2010-10-07,10,3,160,0,0,2,0.7223,High
gangotri,2010-10-07,10,3,160,0,0,2,0.4465,Medium
kedarnath,2010-10-07,10,3,160,0,0,2,0.5071,Medium
badrinath,2010-10-07,10,3,160,0,0,2,0.405,Medium
yamunotri,2010-10-08,10,4,161,0,0,2,0.6285,Medium
gangotri,2010-10-08,10,4,161,0,0,2,0.4391,Medium
kedarnath,2010-10-08,10,4,161,0,0,2,0.4755,Medium
badrinath,2010-10-08,10,4,161,0,0,2,0.4567,Medium
yamunotri,2010-10-09,10,5,162,1,0,1,0.6233,Medium
gangotri,2010-10-09,10,5,162,1,0,1,0.5451,Medium
kedarnath,2010-10-09,10,5,162,1,0,1,0.7933,High
badrinath,2010-10-09,10,5,162,1,0,1,0.6368,Medium
yamunotri,2010-10-10,10,6,163,1,0,2,0.7134,High
gangotri,2010-10-10,10,6,163,1,0,2,0.6016,Medium
kedarnath,2010-10-10,10,6,163,1,0,2,0.7374,High
badrinath,2010-10-10,10,6,163,1,0,2,0.7339,High
yamunotri,2010-10-11,10,0,164,0,0,1,0.6738,High
gangotri,2010-10-11,10,0,164,0,0,1,0.5213,Medium
kedarnath,2010-10-11,10,0,164,0,0,1,0.6906,High
badrinath,2010-10-11,10,0,164,0,0,1,0.4992,Medium
yamunotri,2010-10-12,10,1,165,0,0,2,0.5768,Medium
gangotri,2010-10-12,10,1,165,0,0,2,0.5761,Medium
kedarnath,2010-10-12,10,1,165,0,0,2,0.7254,High
badrinath,2010-10-12,10,1,165,0,0,2,0.5753,Medium
yamunotri,2010-10-13,10,2,166,0,0,2,0.5287,Medium
gangotri,2010-10-13,10,2,166,0,0,2,0.4509,Medium
kedarnath,2010-10-13,10,2,166,0,0,2,0.631,Medium
badrinath,2010-10-13,10,2,166,0,0,2,0.6413,Medium
yamunotri,2010-10-14,10,3,167,0,0,1,0.6659,High
gangotri,2010-10-14,10,3,167,0,0,1,0.6577,High
kedarnath,2010-10-14,10,3,167,0,0,1,0.7438,High
badrinath,2010-10-14,10,3,167,0,0,1,0.5112,Medium
yamunotri,2010-10-15,10,4,168,0,0,2,0.606,Medium
gangotri,2010-10-15,10,4,168,0,0,0,0.1818,Low
kedarnath,2010-10-15,10,4,168,0,0,2,0.654,High
badrinath,2010-10-15,10,4,168,0,0,2,0.436,Medium
yamunotri,2010-10-16,10,5,169,1,0,0,0.5719,Medium
gangotri,2010-10-16,10,5,169,1,0,0,0.4001,Medium
kedarnath,2010-10-16,10,5,169,1,0,0,0.5022,Medium
badrinath,2010-10-16,10,5,169,1,0,0,0.2986,Low
yamunotri,2010-10-17,10,6,170,1,0,2,0.4984,Medium
gangotri,2010-10-17,10,6,170,1,0,2,0.5386,Medium
kedarnath,2010-10-17,10,6,170,1,0,2,0.6149,Medium
badrinath,2010-10-17,10,6,170,1,0,2,0.613,Medium
yamunotri,2010-10-18,10,0,171,0,0,1,0.777,High
gangotri,2010-10-18,10,0,171,0,0,1,0.736,High
kedarnath,2010-10-18,10,0,171,0,0,1,0.6325,Medium
badrinath,2010-10-18,10,0,171,0,0,1,0.5839,Medium
yamunotri,2010-10-19,10,1,172,0,0,1,0.5778,Medium
gangotri,2010-10-19,10,1,172,0,0,1,0.7335,High
kedarnath,2010-10-19,10,1,172,0,0,1,0.712,High
badrinath,2010-10-19,10,1,172,0,0,1,0.7517,High
yamunotri,2010-10-20,10,2,173,0,0,1,0.7617,High
gangotri,2010-10-20,10,2,173,0,0,1,0.6069,Medium
kedarnath,2010-10-20,10,2,173,0,0,1,0.5022,Medium
badrinath,2010-10-20,10,2,173,0,0,1,0.6207,Medium
yamunotri,2010-10-21,10,3,174,0,0,1,0.6868,High
gangotri,2010-10-21,10,3,174,0,0,1,0.7699,High
kedarnath,2010-10-21,10,3,174,0,0,1,0.7354,High
badrinath,2010-10-21,10,3,174,0,0,1,0.6472,Medium
yamunotri,2010-10-22,10,4,175,0,0,1,0.7477,High
gangotri,2010-10-22,10,4,175,0,0,1,0.6262,Medium
kedarnath,2010-10-22,10,4,175,0,0,1,0.7125,High
badrinath,2010-10-22,10,4,175,0,0,1,0.6528,High
yamunotri,2010-10-23,10,5,176,1,0,2,0.5259,Medium
gangotri,2010-10-23,10,5,176,1,0,2,0.7311,High
kedarnath,2010-10-23,10,5,176,1,0,2,0.5112,Medium
badrinath,2010-10-23,10,5,176,1,0,2,0.4808,Medium
yamunotri,2010-10-24,10,6,177,1,0,1,0.824,High
gangotri,2010-10-24,10,6,177,1,0,1,0.6997,High
kedarnath,2010-10-24,10,6,177,1,0,1,0.8711,Extreme
badrinath,2010-10-24,10,6,177,1,0,1,0.5444,Medium
yamunotri,2010-10-25,10,0,178,0,0,1,0.5884,Medium
gangotri,2010-10-25,10,0,178,0,0,1,0.6984,High
kedarnath,2010-10-25,10,0,178,0,0,1,0.6226,Medium
badrinath,2010-10-25,10,0,178,0,0,1,0.5378,Medium
yamunotri,2010-10-26,10,1,179,0,1,1,0.6081,Medium
gangotri,2010-10-26,10,1,179,0,1,1,0.6142,Medium
kedarnath,2010-10-26,10,1,179,0,1,1,0.8014,High
badrinath,2010-10-26,10,1,179,0,1,1,0.7591,High
yamunotri,2010-10-27,10,2,180,0,0,1,0.6424,Medium
gangotri,2010-10-27,10,2,180,0,0,1,0.7365,High
kedarnath,2010-10-27,10,2,180,0,0,1,0.6798,High
badrinath,2010-10-27,10,2,180,0,0,1,0.5506,Medium
yamunotri,2010-10-28,10,3,181,0,0,1,0.7685,High
gangotri,2010-10-28,10,3,181,0,0,1,0.5859,Medium
kedarnath,2010-10-28,10,3,181,0,0,0,0.2805,Low
badrinath,2010-10-28,10,3,181,0,0,1,0.684,High
yamunotri,2010-10-29,10,4,182,0,0,1,0.5104,Medium
gangotri,2010-10-29,10,4,182,0,0,1,0.4823,Medium
kedarnath,2010-10-29,10,4,182,0,0,1,0.7149,High
badrinath,2010-10-29,10,4,182,0,0,1,0.6125,Medium
yamunotri,2010-10-30,10,5,183,1,0,1,0.7457,High
gangotri,2010-10-30,10,5,183,1,0,1,0.6199,Medium
kedarnath,2010-10-30,10,5,183,1,0,1,0.6817,High
badrinath,2010-10-30,10,5,183,1,0,1,0.7412,High
yamunotri,2010-10-31,10,6,184,1,0,2,0.7181,High
gangotri,2010-10-31,10,6,184,1,0,2,0.7968,High
kedarnath,2010-10-31,10,6,184,1,0,2,0.6997,High
badrinath,2010-10-31,10,6,184,1,0,1,0.7601,High
yamunotri,2010-11-01,11,0,185,0,0,1,0.5723,Medium
gangotri,2010-11-01,11,0,185,0,0,1,0.6982,High
kedarnath,2010-11-01,11,0,185,0,0,1,0.6898,High
badrinath,2010-11-01,11,0,185,0,0,1,0.614,Medium
yamunotri,2010-11-02,11,1,186,0,0,1,0.6779,High
gangotri,2010-11-02,11,1,186,0,0,1,0.6578,High
kedarnath,2010-11-02,11,1,186,0,0,1,0.7033,High
badrinath,2010-11-02,11,1,186,0,0,1,0.7429,High
yamunotri,2010-11-03,11,2,187,0,0,2,0.5202,Medium
gangotri,2010-11-03,11,2,187,0,0,2,0.7364,High
kedarnath,2010-11-03,11,2,187,0,0,2,0.5569,Medium
badrinath,2010-11-03,11,2,187,0,0,2,0.6582,High
yamunotri,2010-11-04,11,3,188,0,0,1,0.5461,Medium
gangotri,2010-11-04,11,3,188,0,0,1,0.7611,High
kedarnath,2010-11-04,11,3,188,0,0,1,0.7837,High
badrinath,2010-11-04,11,3,188,0,0,1,0.4729,Medium
yamunotri,2010-11-05,11,4,189,0,0,2,0.4622,Medium
gangotri,2010-11-05,11,4,189,0,0,2,0.4148,Medium
kedarnath,2010-11-05,11,4,189,0,0,2,0.7427,High
badrinath,2010-11-05,11,4,189,0,0,2,0.4062,Medium
yamunotri,2011-05-01,5,6,1,1,1,1,1.0,Extreme
gangotri,2011-05-01,5,6,1,1,1,1,0.8666,Extreme
kedarnath,2011-05-01,5,6,1,1,1,1,1.0,Extreme
badrinath,2011-05-01,5,6,1,1,1,1,0.9161,Extreme
yamunotri,2011-05-02,5,0,2,0,1,1,1.0,Extreme
gangotri,2011-05-02,5,0,2,0,1,1,0.9518,Extreme
kedarnath,2011-05-02,5,0,2,0,1,1,1.0,Extreme
badrinath,2011-05-02,5,0,2,0,1,1,0.9887,Extreme
yamunotri,2011-05-03,5,1,3,0,1,1,0.892,Extreme
gangotri,2011-05-03,5,1,3,0,1,1,1.0,Extreme
kedarnath,2011-05-03,5,1,3,0,1,1,1.0,Extreme
badrinath,2011-05-03,5,1,3,0,1,1,1.0,Extreme
yamunotri,2011-05-04,5,2,4,0,1,1,0.8944,Extreme
gangotri,2011-05-04,5,2,4,0,1,1,1.0,Extreme
kedarnath,2011-05-04,5,2,4,0,1,1,0.9602,Extreme
badrinath,2011-05-04,5,2,4,0,1,2,0.7295,High
yamunotri,2011-05-05,5,3,5,0,0,1,0.7895,High
gangotri,2011-05-05,5,3,5,0,0,1,0.7297,High
kedarnath,2011-05-05,5,3,5,0,0,1,0.7412,High
badrinath,2011-05-05,5,3,5,0,0,1,0.7347,High
yamunotri,2011-05-06,5,4,6,0,0,2,0.6432,Medium
gangotri,2011-05-06,5,4,6,0,0,1,0.6691,High
kedarnath,2011-05-06,5,4,6,0,0,1,0.9178,Extreme
badrinath,2011-05-06,5,4,6,0,0,1,0.745,High
yamunotri,2011-05-07,5,5,7,1,0,1,0.9798,Extreme
gangotri,2011-05-07,5,5,7,1,0,1,0.8592,Extreme
kedarnath,2011-05-07,5,5,7,1,0,1,1.0,Extreme
badrinath,2011-05-07,5,5,7,1,0,1,0.9948,Extreme
yamunotri,2011-05-08,5,6,8,1,0,1,0.8344,High
gangotri,2011-05-08,5,6,8,1,0,1,0.7529,High
kedarnath,2011-05-08,5,6,8,1,0,1,0.9796,Extreme
badrinath,2011-05-08,5,6,8,1,0,1,0.7391,High
yamunotri,2011-05-09,5,0,9,0,0,2,0.6852,High
gangotri,2011-05-09,5,0,9,0,0,2,0.8326,High
kedarnath,2011-05-09,5,0,9,0,0,2,0.6442,Medium
badrinath,2011-05-09,5,0,9,0,0,2,0.9021,Extreme
yamunotri,2011-05-10,5,1,10,0,0,1,0.7118,High
gangotri,2011-05-10,5,1,10,0,0,1,0.9453,Extreme
kedarnath,2011-05-10,5,1,10,0,0,1,0.8574,Extreme
badrinath,2011-05-10,5,1,10,0,0,1,0.7061,High
yamunotri,2011-05-11,5,2,11,0,0,1,0.7268,High
gangotri,2011-05-11,5,2,11,0,0,1,0.8247,High
kedarnath,2011-05-11,5,2,11,0,0,1,0.7438,High
badrinath,2011-05-11,5,2,11,0,0,1,0.9233,Extreme
yamunotri,2011-05-12,5,3,12,0,0,1,0.6632,High
gangotri,2011-05-12,5,3,12,0,0,1,0.952,Extreme
kedarnath,2011-05-12,5,3,12,0,0,1,0.8301,High
badrinath,2011-05-12,5,3,12,0,0,1,0.6682,High
yamunotri,2011-05-13,5,4,13,0,0,1,0.9924,Extreme
gangotri,2011-05-13,5,4,13,0,0,1,0.6695,High
kedarnath,2011-05-13,5,4,13,0,0,1,0.794,High
badrinath,2011-05-13,5,4,13,0,0,1,0.878,Extreme
yamunotri,2011-05-14,5,5,14,1,0,0,0.4367,Medium
gangotri,2011-05-14,5,5,14,1,0,0,0.5429,Medium
kedarnath,2011-05-14,5,5,14,1,0,0,0.5655,Medium
badrinath,2011-05-14,5,5,14,1,0,0,0.6531,High
yamunotri,2011-05-15,5,6,15,1,0,1,0.9355,Extreme
gangotri,2011-05-15,5,6,15,1,0,1,0.9319,Extreme
kedarnath,2011-05-15,5,6,15,1,0,1,0.9807,Extreme
badrinath,2011-05-15,5,6,15,1,0,1,0.8469,High
yamunotri,2011-05-16,5,0,16,0,0,0,0.6547,High
gangotri,2011-05-16,5,0,16,0,0,0,0.4046,Medium
kedarnath,2011-05-16,5,0,16,0,0,0,0.5816,Medium
badrinath,2011-05-16,5,0,16,0,0,0,0.5725,Medium
yamunotri,2011-05-17,5,1,17,0,0,1,0.7156,High
gangotri,2011-05-17,5,1,17,0,0,1,0.6953,High
kedarnath,2011-05-17,5,1,17,0,0,1,0.8389,High
badrinath,2011-05-17,5,1,17,0,0,1,0.6634,High
yamunotri,2011-05-18,5,2,18,0,0,1,0.9358,Extreme
gangotri,2011-05-18,5,2,18,0,0,1,0.7373,High
kedarnath,2011-05-18,5,2,18,0,0,1,0.8001,High
badrinath,2011-05-18,5,2,18,0,0,1,0.7252,High
yamunotri,2011-05-19,5,3,19,0,0,1,0.9623,Extreme
gangotri,2011-05-19,5,3,19,0,0,1,0.8357,High
kedarnath,2011-05-19,5,3,19,0,0,1,0.9816,Extreme
badrinath,2011-05-19,5,3,19,0,0,1,0.6765,High
yamunotri,2011-05-20,5,4,20,0,0,2,0.8104,High
gangotri,2011-05-20,5,4,20,0,0,2,0.9139,Extreme
kedarnath,2011-05-20,5,4,20,0,0,2,0.7125,High
badrinath,2011-05-20,5,4,20,0,0,2,0.7708,High
yamunotri,2011-05-21,5,5,21,1,0,0,0.7256,High
gangotri,2011-05-21,5,5,21,1,0,0,0.7488,High
kedarnath,2011-05-21,5,5,21,1,0,0,0.7683,High
badrinath,2011-05-21,5,5,21,1,0,1,1.0,Extreme
yamunotri,2011-05-22,5,6,22,1,0,1,0.8865,Extreme
gangotri,2011-05-22,5,6,22,1,0,1,0.9838,Extreme
kedarnath,2011-05-22,5,6,22,1,0,1,0.894,Extreme
badrinath,2011-05-22,5,6,22,1,0,1,0.9397,Extreme
yamunotri,2011-05-23,5,0,23,0,0,0,0.647,Medium
gangotri,2011-05-23,5,0,23,0,0,0,0.3716,Low
kedarnath,2011-05-23,5,0,23,0,0,0,0.6514,High
badrinath,2011-05-23,5,0,23,0,0,0,0.3816,Low
yamunotri,2011-05-24,5,1,24,0,0,1,0.7007,High
gangotri,2011-05-24,5,1,24,0,0,1,0.7747,High
kedarnath,2011-05-24,5,1,24,0,0,1,0.9547,Extreme
badrinath,2011-05-24,5,1,24,0,0,1,0.7466,High
